grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat
8,1830,790,1977-01-01,0,98004,47.6281
8,3120,0,1980-01-01,0,98023,47.3097
7,900,200,1950-01-01,0,98105,47.6701
10,3410,0,1962-01-01,0,98005,47.6547
8,1600,910,1975-01-01,0,98052,47.6389
8,1200,480,1977-01-01,0,98198,47.3662
7,1000,960,1977-01-01,0,98038,47.3972
7,1040,0,1915-01-01,0,98136,47.5411
7,1750,0,1961-01-01,0,98028,47.7755
9,1650,520,1928-01-01,1970,98040,47.5665
8,1479,160,2003-01-01,0,98144,47.5924
7,1290,810,1973-01-01,0,98028,47.7365
7,880,0,1945-01-01,0,98199,47.6475
8,1290,650,1963-01-01,0,98006,47.5586
7,1390,1100,1990-01-01,0,98148,47.4416
9,1800,260,1940-01-01,0,98199,47.6455
10,2500,220,1981-01-01,0,98006,47.5564
7,1750,430,1973-01-01,0,98034,47.7246
11,3310,290,1991-01-01,0,98034,47.7124
6,840,0,1951-01-01,0,98168,47.5033
7,2370,0,1970-01-01,0,98033,47.6734
7,2270,0,1978-01-01,0,98034,47.7242
9,2720,0,2003-01-01,0,98092,47.3315
7,1140,0,1915-01-01,0,98109,47.6368
8,1620,840,1938-01-01,0,98112,47.6282
8,1240,0,1968-01-01,0,98072,47.7562
11,7680,2360,1940-01-01,2001,98004,47.65
7,1170,500,1977-01-01,0,98125,47.7253
7,1110,1110,1953-01-01,0,98116,47.5691
7,980,0,1966-01-01,0,98028,47.7746
8,1890,0,1919-01-01,0,98116,47.5896
6,1100,0,1900-01-01,0,98108,47.5275
8,1780,990,1983-01-01,0,98177,47.7581
10,4250,0,2003-01-01,0,98059,47.5297
8,1370,0,2005-01-01,0,98053,47.704
7,1480,0,1959-01-01,0,98007,47.5914
9,2890,880,1916-01-01,0,98122,47.6157
7,2330,540,1960-01-01,1985,98042,47.401
9,3820,0,1987-01-01,0,98053,47.6496
7,1210,320,1997-01-01,0,98117,47.6796
12,4120,0,1999-01-01,0,98059,47.5265
7,1100,490,1976-01-01,0,98133,47.7457
6,1040,480,1951-01-01,0,98168,47.5134
9,2150,200,1923-01-01,0,98112,47.6344
7,1370,0,1955-01-01,0,98188,47.4386
6,770,770,1944-01-01,2014,98126,47.5696
9,1934,1852,1978-01-01,2006,98070,47.3907
7,1500,0,1999-01-01,0,98001,47.3378
5,1750,0,1943-01-01,0,98056,47.5096
7,1200,600,1957-01-01,0,98133,47.7693
8,1180,0,1941-01-01,2004,98042,47.3329
6,830,0,1925-01-01,0,98103,47.6994
6,1040,500,1919-01-01,0,98103,47.6985
8,1610,0,1978-01-01,0,98115,47.7
8,1990,0,1987-01-01,0,98052,47.6801
8,2070,0,1999-01-01,0,98074,47.6036
7,1230,530,1967-01-01,0,98005,47.5906
7,1290,450,1939-01-01,0,98125,47.7097
6,1530,420,1914-01-01,0,98034,47.7094
6,1280,0,1947-01-01,0,98155,47.7467
7,1460,0,1990-01-01,0,98056,47.5049
10,3770,0,1992-01-01,0,98058,47.414
8,2060,350,1936-01-01,1980,98074,47.6499
8,2060,350,1936-01-01,1980,98074,47.6499
6,1400,0,1948-01-01,0,98178,47.4999
9,2100,0,1990-01-01,0,98023,47.3072
9,3270,2090,1971-01-01,0,98074,47.6099
7,1000,0,1969-01-01,0,98059,47.4829
9,3150,0,2001-01-01,0,98075,47.5966
10,3160,1020,1990-01-01,0,98075,47.5618
8,2240,600,1972-01-01,0,98004,47.639
8,1290,820,1985-01-01,0,98027,47.467
7,1000,660,1950-01-01,0,98115,47.6832
7,1320,840,1921-01-01,0,98122,47.6163
9,2420,0,1994-01-01,0,98056,47.534
7,1170,750,1967-01-01,0,98133,47.7041
7,2310,0,1978-01-01,0,98019,47.7433
7,1520,810,1927-01-01,0,98115,47.6732
8,1670,670,1967-01-01,0,98003,47.3307
8,2590,0,2001-01-01,0,98065,47.5356
8,1140,270,2006-01-01,0,98136,47.5221
8,1540,1310,1989-01-01,0,98031,47.4141
6,730,0,1953-01-01,0,98148,47.4275
7,1070,400,1939-01-01,0,98155,47.7394
8,2330,0,1974-01-01,0,98058,47.4495
8,2460,0,1959-01-01,0,98002,47.3182
8,1680,400,1977-01-01,0,98072,47.7403
6,990,0,1910-01-01,0,98116,47.5828
7,1450,0,2011-01-01,0,98038,47.3655
7,1340,0,1900-01-01,0,98107,47.6711
9,2730,0,1998-01-01,0,98023,47.2831
6,1140,0,1958-01-01,0,98058,47.4624
7,1650,300,1944-01-01,0,98115,47.6819
7,1150,850,1958-01-01,0,98023,47.32
5,700,200,1923-01-01,0,98034,47.7146
9,3390,0,2004-01-01,0,98075,47.5977
6,720,0,1940-01-01,0,98108,47.5266
7,940,0,1965-01-01,0,98052,47.6608
7,1400,370,1982-01-01,0,98028,47.7726
7,590,0,1926-01-01,0,98122,47.6082
7,1470,510,1996-01-01,0,98107,47.6659
10,2180,890,1962-01-01,2005,98004,47.5862
9,3500,0,2004-01-01,0,98053,47.6799
8,2100,0,1999-01-01,0,98065,47.5338
7,1820,800,1952-01-01,0,98070,47.4662
9,2810,0,1989-01-01,0,98006,47.5424
7,1330,960,1947-01-01,0,98133,47.7173
7,1350,0,1993-01-01,0,98010,47.3123
8,1600,1170,1961-01-01,0,98003,47.3386
8,2070,460,1917-01-01,0,98103,47.6624
5,1280,0,1941-01-01,0,98024,47.566
7,1060,0,1983-01-01,0,98077,47.7442
8,1000,0,1975-01-01,0,98198,47.3811
9,2970,900,1991-01-01,0,98106,47.5545
7,2140,1230,1907-01-01,0,98109,47.6373
6,2290,0,1936-01-01,1953,98146,47.4997
7,1670,0,1990-01-01,0,98042,47.3603
7,1460,0,1961-01-01,0,98027,47.4861
7,1030,740,1960-01-01,0,98148,47.4323
6,820,0,1954-01-01,0,98056,47.5175
8,1450,450,1948-01-01,0,98105,47.6675
8,1870,0,2006-01-01,0,98053,47.7195
7,920,920,1942-01-01,0,98199,47.6483
7,1140,450,1967-01-01,0,98058,47.4473
7,1640,0,1946-01-01,0,98118,47.5682
11,3000,0,2001-01-01,0,98075,47.5884
8,1390,770,1960-01-01,0,98115,47.6777
8,1790,700,1911-01-01,0,98119,47.6313
7,1290,0,1950-01-01,0,98116,47.5713
9,3190,0,1988-01-01,0,98074,47.6027
7,1540,0,1923-01-01,0,98031,47.4163
8,1480,660,1966-01-01,0,98056,47.5084
7,980,0,1926-01-01,0,98103,47.6903
8,2450,0,1973-01-01,0,98058,47.4519
6,910,450,1924-01-01,0,98116,47.5587
10,4610,0,2000-01-01,0,98075,47.6011
11,5080,2400,1953-01-01,0,98166,47.4643
9,2860,0,1999-01-01,0,98005,47.6218
7,1810,0,1970-01-01,0,98045,47.4648
8,2240,0,1948-01-01,0,98004,47.6177
10,2440,1170,2003-01-01,0,98027,47.5464
7,1450,0,1921-01-01,0,98107,47.6739
8,1200,250,2007-01-01,0,98119,47.6475
7,1200,620,1958-01-01,0,98198,47.4213
11,4140,1480,1916-01-01,0,98144,47.5786
7,1040,1040,1950-01-01,0,98118,47.5135
8,1780,0,2007-01-01,0,98126,47.548
8,4340,0,1967-01-01,0,98004,47.6316
9,1980,880,1925-01-01,1993,98115,47.6752
8,1500,1040,1959-01-01,0,98115,47.6834
6,1140,0,1958-01-01,0,98126,47.5433
7,1320,0,1995-01-01,0,98117,47.6959
8,2040,0,1987-01-01,0,98029,47.5718
7,1170,620,1983-01-01,0,98045,47.4819
8,1910,0,1955-01-01,0,98034,47.7114
7,1460,0,1928-01-01,0,98117,47.6779
7,1420,0,1957-01-01,0,98042,47.4193
7,1790,0,1928-01-01,0,98144,47.5749
8,1390,0,2005-01-01,0,98022,47.2117
7,1280,600,1976-01-01,0,98023,47.3272
7,1570,0,1908-01-01,0,98118,47.54
7,1840,850,1943-01-01,0,98115,47.6784
8,1670,0,1992-01-01,0,98022,47.1913
7,1040,0,1969-01-01,0,98034,47.7137
7,1560,0,1968-01-01,0,98034,47.7281
7,1470,0,1940-01-01,0,98115,47.6914
8,2070,0,1955-01-01,2013,98155,47.7635
8,1130,240,1941-01-01,0,98199,47.6473
7,770,350,1926-01-01,0,98126,47.5669
9,2640,0,2001-01-01,0,98075,47.5788
7,1030,0,1972-01-01,0,98034,47.7218
6,1120,0,1942-01-01,0,98168,47.4879
7,880,850,1956-01-01,0,98008,47.6031
9,2090,0,1983-01-01,0,98006,47.5651
7,920,0,1977-01-01,0,98001,47.2816
8,2970,0,1983-01-01,1998,98058,47.4338
8,1720,0,1993-01-01,0,98028,47.7688
7,1460,0,1988-01-01,0,98055,47.472
7,1490,50,1930-01-01,0,98105,47.6692
7,2850,0,1959-01-01,0,98055,47.4859
7,1310,0,1962-01-01,0,98034,47.7296
9,2430,0,2001-01-01,0,98058,47.4487
8,1700,0,1954-01-01,0,98004,47.6166
8,2160,0,1978-01-01,0,98092,47.3212
6,860,0,1929-01-01,0,98117,47.6791
8,1520,530,2006-01-01,0,98112,47.6235
7,1130,520,1972-01-01,0,98034,47.7359
7,1180,390,1991-01-01,0,98022,47.1942
7,1660,0,1957-01-01,0,98133,47.7512
7,1220,0,1955-01-01,0,98039,47.6328
7,1220,0,1955-01-01,0,98039,47.6328
7,1780,0,1964-01-01,0,98148,47.4617
8,2180,0,2004-01-01,0,98011,47.7733
9,3520,0,2004-01-01,0,98092,47.2687
8,2220,0,1998-01-01,0,98001,47.2864
7,1610,0,1967-01-01,0,98042,47.3398
6,1070,0,1956-01-01,0,98155,47.7633
6,910,150,1913-01-01,0,98118,47.5545
7,1160,0,1962-01-01,0,98118,47.5362
7,910,0,1949-01-01,0,98115,47.676
9,2970,0,1998-01-01,2006,98059,47.4741
6,790,0,1942-01-01,0,98168,47.4919
7,1540,0,1948-01-01,1983,98136,47.551
9,2530,600,1956-01-01,0,98177,47.7598
7,1280,190,1941-01-01,0,98125,47.7032
8,2100,1060,1933-01-01,0,98199,47.6513
8,2675,0,1984-01-01,0,98075,47.5916
7,1340,0,1987-01-01,0,98030,47.3504
7,2450,1380,1938-01-01,0,98103,47.6927
8,1800,0,1987-01-01,0,98023,47.3115
10,2990,0,1974-01-01,0,98072,47.746
9,1930,1790,1960-01-01,0,98005,47.5911
6,920,0,1961-01-01,0,98002,47.285
7,3280,0,2005-01-01,0,98053,47.6802
7,1440,0,1964-01-01,0,98001,47.3168
8,1100,840,1981-01-01,0,98178,47.5018
8,1590,0,1979-01-01,0,98056,47.5049
8,1340,0,2007-01-01,0,98053,47.7182
11,3770,0,1997-01-01,0,98006,47.5646
7,1340,1340,1967-01-01,0,98033,47.6553
8,2820,0,2008-01-01,0,98155,47.7494
5,1520,0,1932-01-01,0,98168,47.4924
8,2560,0,2012-01-01,0,98042,47.3835
8,2160,1150,1919-01-01,1996,98038,47.4167
7,1540,0,1968-01-01,0,98011,47.7357
8,1430,0,1964-01-01,0,98052,47.6686
7,2506,0,2006-01-01,0,98030,47.3734
7,1200,1050,1956-01-01,0,98005,47.5877
7,1370,1370,1945-01-01,0,98144,47.5738
6,1540,0,1977-01-01,0,98024,47.5651
9,2040,2150,1965-01-01,0,98005,47.6472
7,1190,500,1979-01-01,0,98028,47.773
8,1420,570,1932-01-01,0,98126,47.5638
9,2410,0,1993-01-01,0,98034,47.7094
7,950,200,1948-01-01,0,98125,47.7259
7,1720,0,1956-01-01,0,98188,47.4424
7,1260,0,1981-01-01,0,98023,47.2772
8,1430,590,1978-01-01,0,98058,47.4432
7,1490,750,1959-01-01,0,98136,47.5305
8,1930,0,1996-01-01,0,98019,47.7458
7,1420,400,1994-01-01,0,98092,47.3201
8,1240,320,1995-01-01,0,98102,47.6248
8,1450,720,1911-01-01,0,98115,47.6724
8,1180,420,1977-01-01,0,98072,47.7662
9,2950,810,1998-01-01,0,98053,47.6328
7,1240,0,1957-01-01,0,98008,47.601
8,1090,0,1929-01-01,0,98118,47.5157
8,1820,920,1961-01-01,0,98177,47.7728
9,3110,0,2002-01-01,0,98065,47.5445
7,1280,330,2007-01-01,0,98144,47.6
8,1650,230,2007-01-01,0,98122,47.6053
6,870,870,1954-01-01,0,98133,47.7461
8,2180,1090,1909-01-01,0,98122,47.6101
8,1990,0,2003-01-01,0,98075,47.5895
8,1960,0,1967-01-01,0,98023,47.3111
7,960,720,1992-01-01,0,98115,47.6854
9,2910,0,2003-01-01,0,98059,47.5223
7,1210,290,1968-01-01,0,98055,47.4619
7,580,0,1908-01-01,2005,98117,47.6829
7,1270,1270,1949-01-01,0,98177,47.7219
7,950,0,1949-01-01,0,98126,47.5653
12,5760,1320,2008-01-01,0,98039,47.6151
7,810,0,1928-01-01,0,98126,47.5425
8,2720,1360,1961-01-01,0,98103,47.6722
7,1300,520,1956-01-01,0,98155,47.7615
7,2650,0,2000-01-01,0,98019,47.7258
9,1250,420,2015-01-01,0,98115,47.6814
8,2480,0,1986-01-01,0,98058,47.4381
8,1070,170,1967-01-01,0,98003,47.333
7,1390,0,1987-01-01,0,98042,47.3707
10,2880,0,1985-01-01,0,98074,47.6319
7,1060,0,1960-01-01,0,98032,47.3801
7,830,240,1924-01-01,0,98103,47.6755
7,870,770,1943-01-01,0,98056,47.5334
7,910,600,1972-01-01,0,98115,47.6804
6,1230,0,1925-01-01,0,98106,47.5177
8,1510,0,2007-01-01,0,98053,47.7225
8,2120,1060,1967-01-01,0,98034,47.7176
8,1430,830,1958-01-01,0,98115,47.6876
8,1920,0,1990-01-01,0,98031,47.4058
8,1980,0,1999-01-01,0,98055,47.4492
6,1200,0,1958-01-01,0,98198,47.4204
8,1210,810,1961-01-01,0,98115,47.6821
7,1890,120,1921-01-01,0,98002,47.311
7,1470,460,1984-01-01,0,98003,47.2624
8,1720,990,1959-01-01,0,98004,47.6411
7,1450,500,1917-01-01,0,98136,47.5511
8,2110,0,1959-01-01,0,98055,47.4742
7,1250,0,1951-01-01,0,98126,47.5517
9,1380,0,2006-01-01,0,98103,47.6654
8,2050,0,1991-01-01,0,98105,47.6698
8,1800,0,1931-01-01,0,98168,47.4889
7,1310,0,1934-01-01,1984,98168,47.5008
7,1010,0,1913-01-01,0,98107,47.6641
7,1850,0,1965-01-01,0,98034,47.7259
8,1750,0,1977-01-01,0,98058,47.4451
8,2154,0,2012-01-01,0,98030,47.3513
8,1010,220,2004-01-01,0,98116,47.5626
6,980,980,1940-01-01,0,98178,47.5101
6,870,200,1923-01-01,0,98126,47.564
7,1190,260,1939-01-01,0,98199,47.6436
9,2480,1200,1936-01-01,0,98105,47.6599
12,4390,1370,1994-01-01,0,98177,47.7288
7,1220,0,1955-01-01,0,98133,47.7608
7,1810,1140,1912-01-01,0,98103,47.6525
7,1040,300,1999-01-01,0,98117,47.698
8,2220,650,1926-01-01,0,98146,47.5129
7,2000,590,1911-01-01,0,98118,47.5318
8,1070,1020,1963-01-01,0,98052,47.6715
8,1500,1500,1979-01-01,0,98125,47.7226
7,880,850,1955-01-01,0,98007,47.5995
7,2040,810,1926-01-01,0,98103,47.6835
7,1020,0,1951-01-01,0,98116,47.571
9,2200,0,1997-01-01,0,98072,47.7408
7,3240,0,1997-01-01,0,98045,47.5192
5,490,0,1959-01-01,0,98014,47.7112
7,1550,1440,2003-01-01,0,98106,47.5237
7,1240,1210,1900-01-01,1955,98133,47.7056
8,1900,0,1990-01-01,0,98033,47.7002
7,2640,0,2003-01-01,0,98038,47.3505
8,1340,0,1997-01-01,0,98117,47.6904
9,3220,0,2003-01-01,0,98033,47.6878
7,930,0,1978-01-01,0,98045,47.4644
10,2260,980,1946-01-01,0,98105,47.6709
8,2630,0,1968-01-01,0,98002,47.2863
8,1730,0,1996-01-01,0,98029,47.5672
8,1220,900,1965-01-01,0,98007,47.6003
6,880,0,1946-01-01,0,98155,47.7494
7,1800,0,1974-01-01,0,98059,47.4721
7,1600,0,1998-01-01,0,98002,47.2831
11,3280,0,1925-01-01,0,98199,47.6699
7,1790,1500,1968-01-01,0,98030,47.3733
10,2890,0,1984-01-01,0,98056,47.5169
7,1330,400,1991-01-01,0,98198,47.4099
7,1590,0,2000-01-01,0,98065,47.5303
7,1710,0,1956-01-01,0,98007,47.5947
7,1995,0,1957-01-01,0,98198,47.4129
7,1300,0,1967-01-01,0,98034,47.7359
8,2040,680,1985-01-01,0,98038,47.4168
8,1360,0,1999-01-01,0,98102,47.6423
8,1300,290,1994-01-01,0,98199,47.6375
7,1080,120,1942-01-01,0,98103,47.7001
7,1170,0,1910-01-01,0,98103,47.6697
6,1510,500,1912-01-01,0,98119,47.6522
7,1810,70,2001-01-01,0,98108,47.5405
8,3250,0,1978-01-01,0,98075,47.5849
9,1310,960,1975-01-01,0,98040,47.5416
7,2830,850,1908-01-01,0,98102,47.6374
8,1040,840,1931-01-01,0,98109,47.6418
7,910,140,1947-01-01,0,98115,47.6897
9,2250,0,2005-01-01,0,98038,47.4246
8,1689,0,2008-01-01,0,98125,47.7174
8,1430,1430,1962-01-01,2015,98006,47.546
10,2710,0,1990-01-01,0,98122,47.604
7,1770,0,1967-01-01,0,98033,47.6642
8,1860,960,1965-01-01,0,98006,47.5579
8,2000,1400,1980-01-01,0,98072,47.7293
9,3110,0,2004-01-01,0,98052,47.7011
7,1080,400,1953-01-01,0,98155,47.7629
6,940,0,1910-01-01,0,98136,47.5379
8,2680,0,2009-01-01,0,98052,47.7073
9,3190,0,2005-01-01,0,98075,47.5903
9,1920,0,1949-01-01,1997,98119,47.6472
9,2610,0,1996-01-01,0,98052,47.6648
6,1040,0,1947-01-01,0,98055,47.4518
11,2270,610,1982-01-01,0,98005,47.6587
7,1450,0,1991-01-01,0,98022,47.1947
9,2782,1120,1977-01-01,0,98116,47.5837
8,1500,960,1977-01-01,0,98023,47.3081
9,2170,0,2003-01-01,0,98029,47.5458
7,1450,520,1986-01-01,0,98024,47.5669
7,1000,0,1954-01-01,0,98133,47.7339
7,790,790,1909-01-01,0,98117,47.6769
7,1100,1030,1962-01-01,0,98032,47.383
7,1370,0,1949-01-01,0,98155,47.736
8,1330,820,1966-01-01,0,98003,47.3376
8,1370,0,1977-01-01,0,98092,47.2969
8,1370,0,1918-01-01,0,98105,47.6711
8,2330,960,1975-01-01,0,98070,47.504
9,3190,0,1994-01-01,0,98022,47.2737
10,3300,840,1977-01-01,2005,98004,47.6344
7,1690,0,1986-01-01,0,98030,47.3546
7,1690,0,1914-01-01,0,98115,47.6746
7,1430,0,1962-01-01,0,98034,47.7317
9,1980,0,2009-01-01,0,98103,47.6901
7,1490,0,1990-01-01,0,98042,47.3712
8,1900,1720,1964-01-01,0,98006,47.5512
9,1870,850,1963-01-01,0,98040,47.5489
7,1490,0,1970-01-01,0,98031,47.3894
7,1230,0,1986-01-01,0,98023,47.2881
7,1340,560,1977-01-01,0,98023,47.305
7,1530,0,1978-01-01,0,98133,47.7767
8,1390,900,1981-01-01,0,98077,47.7398
8,1280,960,1956-01-01,0,98125,47.7046
9,3470,0,2005-01-01,0,98065,47.5423
8,1550,1500,1983-01-01,0,98030,47.3626
7,1100,0,1955-01-01,0,98030,47.3632
7,1080,530,1976-01-01,0,98031,47.3943
8,1210,700,1984-01-01,0,98023,47.3128
7,1230,280,1973-01-01,0,98125,47.7053
6,1280,0,1985-01-01,0,98002,47.335
8,1530,380,2007-01-01,0,98199,47.6441
6,1170,0,1969-01-01,0,98092,47.3155
7,1550,0,1930-01-01,1979,98117,47.7005
7,1060,0,1968-01-01,0,98106,47.5649
7,1040,0,1944-01-01,0,98133,47.7024
7,1550,0,1999-01-01,0,98033,47.6973
9,1580,910,1961-01-01,0,98146,47.488
6,920,0,1950-01-01,0,98002,47.3012
6,1250,0,1939-01-01,0,98022,47.2092
8,1630,910,1922-01-01,0,98119,47.637
8,1380,810,1978-01-01,0,98030,47.3764
7,1340,0,1987-01-01,0,98010,47.2931
8,1400,1010,1975-01-01,0,98040,47.5416
7,1830,0,1963-01-01,0,98155,47.7554
6,1740,110,1928-01-01,0,98108,47.5446
7,1410,0,1954-01-01,0,98177,47.7621
8,1460,0,1975-01-01,0,98058,47.4457
9,1200,300,2014-01-01,0,98119,47.6451
6,1130,0,1942-01-01,0,98133,47.7298
8,1620,0,2008-01-01,0,98065,47.5167
7,1450,880,1982-01-01,0,98188,47.4282
7,1520,0,2003-01-01,0,98115,47.6822
8,2840,0,2001-01-01,0,98022,47.19
7,1520,0,1949-01-01,0,98166,47.4745
8,1740,0,1952-01-01,0,98118,47.5596
9,4000,0,2007-01-01,0,98065,47.5421
9,1670,1110,1948-01-01,0,98199,47.6442
9,2140,1360,1951-01-01,0,98177,47.7222
7,1060,0,1960-01-01,0,98030,47.36
7,1290,0,1926-01-01,0,98118,47.5462
8,1600,790,1978-01-01,0,98034,47.726
7,1380,1080,1972-01-01,0,98028,47.7452
9,1580,1350,1978-01-01,0,98023,47.3227
7,2200,0,1990-01-01,0,98155,47.7456
8,1470,400,1980-01-01,0,98034,47.7265
7,1190,870,1975-01-01,0,98155,47.7686
7,1610,0,1968-01-01,0,98034,47.727
7,2120,0,2002-01-01,0,98092,47.3364
8,1160,290,2007-01-01,0,98199,47.6508
7,1090,890,1923-01-01,0,98144,47.586
6,860,0,1943-01-01,0,98133,47.7274
7,1460,0,1985-01-01,0,98056,47.5155
7,1340,1250,1958-01-01,0,98008,47.6112
6,1120,0,1976-01-01,0,98019,47.7378
5,1340,0,1945-01-01,0,98032,47.4023
8,1780,0,1926-01-01,0,98118,47.5589
8,1910,1010,1909-01-01,0,98105,47.6578
7,1410,1410,1958-01-01,0,98155,47.7473
8,1550,0,2003-01-01,0,98107,47.6729
8,1600,0,1958-01-01,0,98022,47.1991
10,3190,0,1982-01-01,0,98034,47.6991
7,980,980,1939-01-01,0,98115,47.6975
7,970,0,1972-01-01,0,98045,47.4451
7,1360,0,1966-01-01,0,98059,47.4948
7,1360,0,1966-01-01,0,98059,47.4948
8,3810,0,1977-01-01,0,98103,47.6938
7,1100,240,1985-01-01,0,98042,47.3668
9,1990,0,2012-01-01,0,98118,47.5404
7,1120,0,1968-01-01,0,98198,47.3694
7,1460,600,1922-01-01,1996,98105,47.6698
6,1170,0,1917-01-01,0,98126,47.5338
9,1080,530,2014-01-01,0,98119,47.6423
9,1430,460,2012-01-01,0,98136,47.5438
9,720,350,2008-01-01,0,98106,47.5213
8,1680,0,1989-01-01,0,98055,47.4501
9,2890,0,2014-01-01,0,98006,47.554
7,1060,300,1947-01-01,0,98115,47.6841
8,1660,0,1907-01-01,0,98119,47.6352
7,1620,0,1951-01-01,0,98115,47.6731
6,960,0,1942-01-01,0,98033,47.6646
6,1000,0,1947-01-01,0,98155,47.742
8,2395,0,2003-01-01,0,98053,47.7114
8,1800,1250,1966-01-01,0,98034,47.7228
6,1120,0,1972-01-01,0,98010,47.3205
9,2190,770,2007-01-01,0,98119,47.6526
8,1250,0,2008-01-01,0,98133,47.7099
7,980,960,1910-01-01,0,98107,47.6719
8,1750,0,1977-01-01,0,98052,47.6638
7,2150,0,1955-01-01,0,98004,47.5828
7,910,590,1942-01-01,0,98117,47.7004
7,3230,0,1925-01-01,1993,98023,47.3344
8,3000,0,1985-01-01,0,98034,47.7315
7,1520,0,1967-01-01,0,98034,47.7356
7,1190,0,1968-01-01,0,98042,47.385
7,990,0,1953-01-01,0,98148,47.425
7,1250,0,1965-01-01,0,98001,47.3414
7,1330,750,1960-01-01,0,98118,47.5392
7,1640,0,1988-01-01,0,98019,47.7345
7,1350,200,1918-01-01,0,98105,47.6604
7,1290,0,1960-01-01,0,98092,47.3356
10,3250,0,2004-01-01,0,98146,47.5123
6,1260,0,1942-01-01,0,98108,47.5501
10,2840,0,2006-01-01,0,98052,47.7069
8,1960,0,1977-01-01,0,98052,47.6642
5,760,0,1903-01-01,0,98118,47.5513
8,2240,0,1976-01-01,0,98070,47.4638
9,2240,0,1970-01-01,0,98040,47.5489
8,1820,0,1948-01-01,0,98146,47.5068
9,3370,0,2005-01-01,0,98045,47.4398
8,1160,0,1929-01-01,0,98105,47.6718
8,1320,320,1987-01-01,0,98052,47.6772
5,820,0,1999-01-01,0,98065,47.5316
9,2800,0,2005-01-01,0,98038,47.3594
6,1080,700,1957-01-01,0,98146,47.5105
7,1410,790,1989-01-01,0,98092,47.3224
6,740,740,1910-01-01,0,98108,47.55
7,1860,150,2001-01-01,0,98118,47.5525
7,2080,800,1926-01-01,0,98117,47.6805
6,940,0,1900-01-01,0,98107,47.6733
7,1620,0,1968-01-01,0,98030,47.3808
11,4400,0,1988-01-01,0,98075,47.5927
7,1410,120,1955-01-01,0,98116,47.5745
9,1780,1680,1974-01-01,0,98006,47.568
7,2890,0,2006-01-01,0,98065,47.5447
7,1980,0,1959-01-01,0,98168,47.4696
8,1980,0,1912-01-01,0,98102,47.6429
7,820,630,1984-01-01,0,98103,47.6911
11,2180,2100,1971-01-01,0,98116,47.5811
7,1810,0,1994-01-01,0,98042,47.3531
10,2490,0,2000-01-01,0,98116,47.5596
7,1610,0,1928-01-01,0,98126,47.5704
7,1090,730,1910-01-01,2004,98103,47.6529
13,6200,3000,2001-01-01,0,98039,47.6289
10,3520,0,1992-01-01,0,98077,47.7437
9,1870,1870,1951-01-01,0,98177,47.7027
7,2150,0,1991-01-01,0,98188,47.4605
10,3526,0,1997-01-01,0,98075,47.567
7,830,240,1950-01-01,0,98116,47.5736
7,1410,0,1949-01-01,1981,98058,47.4303
10,3190,0,1999-01-01,0,98074,47.6216
7,1270,0,1939-01-01,0,98199,47.6482
7,1970,0,1963-01-01,0,98059,47.4612
8,1180,460,1968-01-01,0,98032,47.3739
8,1600,0,1953-01-01,0,98118,47.5507
7,3020,0,2003-01-01,0,98092,47.3361
6,1350,0,1947-01-01,0,98077,47.7617
7,1070,800,1959-01-01,0,98042,47.3775
9,1940,790,1963-01-01,2001,98146,47.4857
7,620,480,1980-01-01,0,98019,47.7728
11,4320,0,1997-01-01,0,98004,47.644
7,1350,1350,1959-01-01,0,98198,47.397
10,2170,1530,2000-01-01,0,98117,47.6956
7,1250,940,1959-01-01,0,98028,47.7396
7,1420,1420,1960-01-01,0,98028,47.7618
8,1310,1300,1987-01-01,0,98058,47.4612
8,2630,0,2001-01-01,0,98053,47.688
7,1090,0,1966-01-01,0,98058,47.4553
9,3090,0,1999-01-01,0,98092,47.3087
6,860,810,1919-01-01,0,98126,47.5461
7,1300,0,1900-01-01,0,98119,47.6345
10,2530,1140,1983-01-01,0,98177,47.7588
8,1700,0,1994-01-01,0,98030,47.3582
8,2560,0,2004-01-01,0,98014,47.6955
8,2400,370,1993-01-01,0,98136,47.5536
9,3240,0,2001-01-01,0,98074,47.6321
8,2300,0,2007-01-01,0,98053,47.7196
8,2483,0,2005-01-01,0,98030,47.3627
8,760,0,2006-01-01,0,98107,47.6715
9,2040,0,1903-01-01,0,98112,47.6188
7,950,250,1945-01-01,0,98115,47.6929
7,960,0,1949-01-01,0,98126,47.5314
8,2410,0,1980-01-01,2001,98072,47.7651
8,1760,500,2000-01-01,0,98146,47.5053
7,1010,900,1946-01-01,0,98117,47.697
7,1140,360,1927-01-01,0,98117,47.679
8,1140,220,2006-01-01,0,98112,47.6198
7,1320,0,1982-01-01,0,98155,47.7367
7,970,970,1923-01-01,0,98112,47.6371
8,2650,0,1986-01-01,0,98005,47.6075
9,2100,940,1906-01-01,2014,98102,47.6245
7,1240,0,1952-01-01,0,98166,47.4465
7,1510,700,1958-01-01,0,98155,47.7574
6,770,770,1951-01-01,0,98118,47.5305
8,1270,50,2004-01-01,0,98106,47.5357
9,3040,0,2008-01-01,0,98055,47.4472
7,910,0,1923-01-01,0,98117,47.6814
8,1490,550,1994-01-01,0,98092,47.3275
7,980,0,1947-01-01,0,98117,47.687
6,980,0,1903-01-01,0,98118,47.5525
9,3420,1000,1962-01-01,2005,98125,47.7211
7,820,750,1953-01-01,2005,98118,47.5565
6,1080,520,1930-01-01,0,98125,47.7232
